%CPU     %MEM    
  2 43.2
  2  0.2
  3  0.2
  1  0.2
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
93.3     0.2     
97.3  0.1
PSR %CPU
  0  7.4
  1  0.0
  0  0.0
  2 38.1
  2  0.2
  3  0.2
  1  0.2
  0 11.0
  2 41.0
  1 25.0
%CPU     %MEM    
106.7    0.2     
98.4  0.1
PSR %CPU
  0  7.0
  2  0.0
  0  0.0
  1 40.6
  2  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
100.0    0.2     
99.4  0.1
PSR %CPU
  0  6.6
  2  0.0
  0  0.0
  1 44.7
  2  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
100.0    0.2     
 100  0.1
PSR %CPU
  0  6.3
  2  0.0
  0  0.0
  1 48.3
  2  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
100.0    0.2     
 101  0.1
PSR %CPU
  0  6.0
  2  0.0
  0  0.0
  1 51.6
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
93.8     0.2     
 101  0.1
PSR %CPU
  0  5.7
  2  0.0
  0  0.0
  1 54.6
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
98.3  0.1
PSR %CPU
  0  5.2
  2  0.0
  0  0.0
  1 55.0
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
99.1  0.1
PSR %CPU
  0  5.0
  2  0.0
  0  0.0
  1 57.5
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
93.8     0.2     
99.8  0.1
PSR %CPU
  0  4.8
  2  0.0
  0  0.0
  1 59.8
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
 100  0.1
PSR %CPU
  0  4.7
  2  0.0
  0  0.0
  1 62.0
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
 101  0.1
PSR %CPU
  0  4.5
  2  0.0
  0  0.0
  1 63.9
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
 101  0.1
PSR %CPU
  0  4.3
  2  0.0
  0  0.0
  1 65.8
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
98.9  0.1
PSR %CPU
  0  4.0
  2  0.0
  0  0.0
  1 65.4
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
93.3     0.2     
99.5  0.1
PSR %CPU
  0  3.9
  2  0.0
  0  0.0
  1 67.0
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
106.7    0.2     
 100  0.1
PSR %CPU
  0  3.8
  2  0.0
  0  0.0
  1 68.5
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
106.7    0.2     
 100  0.1
PSR %CPU
  0  3.7
  2  0.0
  0  0.0
  1 70.0
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
 101  0.1
PSR %CPU
  0  3.6
  2  0.0
  0  0.0
  1 71.4
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
106.7    0.2     
98.8  0.1
PSR %CPU
  0  3.4
  2  0.0
  0  0.0
  1 70.7
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
99.3  0.1
PSR %CPU
  0  3.3
  2  0.0
  0  0.0
  1 72.0
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
99.8  0.1
PSR %CPU
  0  3.2
  2  0.0
  0  0.0
  1 73.1
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
 100  0.1
PSR %CPU
  0  3.1
  2  0.0
  0  0.0
  1 74.3
  2  0.1
  3  0.1
  1  0.1
%CPU     %MEM    
100.0    0.2     
 100  0.1
PSR %CPU
  2  3.3
  2  0.0
  0  0.0
  1 73.4
  2  0.0
  3  0.0
  1  0.0
  0  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
100.0    0.2     
 101  0.1
PSR %CPU
  2  3.2
  0  0.0
  2  0.0
  1 71.7
  2  0.0
  3  0.0
  1  0.0
  0  4.0
  0  147
  2 29.0
%CPU     %MEM    
100.0    0.2     
99.2  0.1
PSR %CPU
  2  3.1
  0  0.0
  2  0.0
  1 68.4
  2  0.0
  3  0.0
  1  0.0
  0  1.3
  0 62.0
  2 36.0
%CPU     %MEM    
106.7    0.2     
99.6  0.1
PSR %CPU
  2  3.0
  0  0.0
  2  0.0
  1 66.9
  2  0.0
  3  0.0
  1  0.0
  0  1.0
  0 46.5
  2 56.2
%CPU     %MEM    
100.0    0.2     
 100  0.1
PSR %CPU
  2  3.1
  0  0.0
  2  0.0
  1 65.4
  0  0.1
  3  0.1
  1  0.1
  1  2.0
  2 40.0
  0 39.0
%CPU     %MEM    
100.0    0.2     
 100  0.1
PSR %CPU
  2  3.3
  0  0.0
  3  0.0
  1 64.0
  0  0.1
  3  0.1
  1  0.1
  3  4.0
  0 46.0
  3 10.0
%CPU     %MEM    
100.0    0.2     
 100  0.2
PSR %CPU
  2  3.2
  0  0.0
  3  0.0
  3 62.7
  2  0.1
  2  0.1
  0  0.1
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
100.0    0.2     
98.7  0.2
PSR %CPU
  0  3.1
  0  0.0
  3  0.0
  3 60.2
  2  0.1
  2  0.1
  0  0.1
  1  0.0
  3  0.0
  2 27.0
%CPU     %MEM    
86.7     0.2     
99.0  0.2
PSR %CPU
  0  3.1
  0  0.0
  3  0.0
  3 59.0
  0  0.1
  3  0.1
  2  0.1
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
100.0    0.2     
99.4  0.2
PSR %CPU
  0  3.0
  0  0.0
  3  0.0
  3 57.9
  0  0.1
  3  0.1
  2  0.1
%CPU     %MEM    
100.0    0.2     
99.7  0.2
PSR %CPU
  0  3.0
  0  0.0
  3  0.0
  3 56.8
  0  0.1
  3  0.1
  2  0.1
  2  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
93.8     0.3     
 100  0.2
PSR %CPU
  0  2.9
  0  0.0
  3  0.0
  3 57.7
  2  0.1
  2  0.1
  2  0.1
%CPU     %MEM    
100.0    0.3     
 100  0.2
PSR %CPU
  0  2.9
  0  0.0
  3  0.0
  3 57.2
  2  0.1
  0  0.1
  0  0.1
  2  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
100.0    0.3     
98.8  0.2
PSR %CPU
  0  2.8
  0  0.0
  3  0.0
  3 55.2
  2  0.1
  0  0.1
  0  0.1
  2  0.0
  2  0.0
  1 99.5
%CPU     %MEM    
100.0    0.3     
99.1  0.2
PSR %CPU
  0  2.7
  0  0.0
  3  0.0
  3 54.2
  2  0.1
  0  0.1
  2  0.1
  2  0.0
  3 80.0
%CPU     %MEM    
93.8     0.3     
99.3  0.2
PSR %CPU
  0  2.7
  1  0.0
  3  0.0
  3 53.3
  1  0.1
  1  0.1
  2  0.2
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
106.7    0.3     
99.6  0.2
PSR %CPU
  0  2.7
  1  0.0
  3  0.0
  3 52.4
  1  0.1
  1  0.1
  2  0.2
  2  0.0
  3  0.0
  0  131
%CPU     %MEM    
100.0    0.3     
99.9  0.2
PSR %CPU
  0  2.6
  1  0.0
  3  0.0
  3 51.6
  1  0.1
  1  0.1
  2  0.1
  2  0.0
  3  0.0
  0  124
%CPU     %MEM    
100.0    0.3     
 100  0.2
PSR %CPU
  0  2.6
  1  0.0
  3  0.0
  3 50.7
  2  0.1
  1  0.1
  2  0.2
  2  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
106.7    0.3     
98.8  0.2
PSR %CPU
  0  2.5
  2  0.0
  3  0.0
  3 49.1
  2  0.1
  1  0.1
  2  0.2
  2  0.0
  2  2.0
  3 28.0
%CPU     %MEM    
62.5     0.3     
99.0  0.2
PSR %CPU
  0  2.5
  2  0.0
  3  0.0
  3 48.4
  2  0.1
  1  0.2
  2  0.2
  1  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
100.0    0.3     
99.3  0.2
PSR %CPU
  0  2.5
  2  0.0
  3  0.0
  3 47.6
  2  0.1
  1  0.1
  2  0.1
  1  0.0
  3  0.0
  1  123
%CPU     %MEM    
93.3     0.3     
99.5  0.2
PSR %CPU
  2  2.4
  2  0.0
  3  0.0
  3 46.9
  2  0.1
  1  0.2
  2  0.2
%CPU     %MEM    
100.0    0.3     
99.7  0.3
PSR %CPU
  3  2.4
  2  0.0
  3  0.0
  3 46.2
  2  0.1
  1  0.2
  1  0.2
  2  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
100.0    0.3     
98.5  0.3
PSR %CPU
  3  2.4
  2  0.0
  3  0.0
  3 44.9
  2  0.2
  1  0.2
  2  0.2
  0  1.0
  1  0.0
  2 42.0
%CPU     %MEM    
93.8     0.3     
98.8  0.3
PSR %CPU
  3  2.4
  2  0.0
  3  0.0
  3 44.3
  2  0.1
  1  0.2
  2  0.2
  0  0.5
  1  0.0
  2 80.0
%CPU     %MEM    
100.0    0.3     
99.0  0.3
PSR %CPU
  3  2.3
  2  0.0
  3  0.0
  3 43.7
  2  0.1
  1  0.2
  2  0.2
  0  0.3
  1  0.0
  2 92.6
%CPU     %MEM    
93.8     0.3     
99.3  0.3
PSR %CPU
  3  2.3
  2  0.0
  3  0.0
  3 43.1
  0  0.1
  1  0.2
  2  0.2
  2  0.0
  1  0.0
  2 71.0
%CPU     %MEM    
100.0    0.3     
99.5  0.3
PSR %CPU
  3  2.3
  2  0.0
  3  0.0
  3 42.5
  0  0.1
  1  0.2
  2  0.2
  0  0.0
  1  0.0
  0 80.0
%CPU     %MEM    
100.0    0.3     
99.6  0.3
PSR %CPU
  3  2.3
  2  0.0
  1  0.0
  2 42.0
  0  0.2
  1  0.2
  2  0.2
  2  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
100.0    0.3     
98.6  0.3
PSR %CPU
  3  2.2
  2  0.0
  1  0.0
  2 40.9
  0  0.1
  1  0.2
  2  0.2
  2  3.5
  2  1.5
  3 95.5
%CPU     %MEM    
100.0    0.3     
98.8  0.3
PSR %CPU
  3  2.2
  2  0.0
  1  0.0
  2 40.3
  0  0.1
  1  0.2
  2  0.2
  0  6.0
  2  1.0
  1 30.0
%CPU     %MEM    
100.0    0.3     
99.1  0.3
PSR %CPU
  3  2.2
  2  0.0
  1  0.0
  2 39.8
  0  0.1
  1  0.2
  2  0.2
  0 28.0
  2  0.5
  1 50.0
%CPU     %MEM    
80.0     0.4     
99.3  0.3
PSR %CPU
  3  2.2
  2  0.0
  1  0.0
  2 39.3
  0  0.2
  1  0.2
  2  0.2
  0  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
100.0    0.4     
99.5  0.3
PSR %CPU
  3  2.1
  2  0.0
  1  0.0
  2 38.8
  0  0.1
  1  0.2
  2  0.2
  0 26.0
  0  1.0
  1 98.0
%CPU     %MEM    
100.0    0.4     
99.7  0.3
PSR %CPU
  3  2.1
  2  0.0
  1  0.0
  2 38.4
  0  0.1
  1  0.2
  2  0.2
  0 71.5
  0  0.5
  1 49.0
%CPU     %MEM    
100.0    0.4     
98.7  0.3
PSR %CPU
  3  2.1
  2  0.0
  1  0.0
  2 37.5
  0  0.1
  1  0.2
  2  0.2
  3  1.0
  2  0.0
  2 74.0
%CPU     %MEM    
100.0    0.4     
98.9  0.3
PSR %CPU
  3  2.1
  2  0.0
  1  0.0
  2 37.0
  0  0.1
  1  0.2
  2  0.2
  3  0.5
  2  0.0
  2 96.0
%CPU     %MEM    
93.8     0.4     
99.1  0.3
PSR %CPU
  3  2.0
  2  0.0
  1  0.0
  2 36.6
  0  0.1
  1  0.2
  2  0.2
  2  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
100.0    0.4     
99.3  0.3
PSR %CPU
  3  2.0
  0  0.0
  1  0.0
  2 36.2
  3  0.1
  1  0.2
  2  0.2
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
106.7    0.4     
99.5  0.3
PSR %CPU
  3  2.0
  0  0.0
  1  0.0
  2 35.7
  1  0.2
  1  0.2
  2  0.2
  0  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
93.8     0.4     
99.7  0.3
PSR %CPU
  3  2.0
  1  0.0
  1  0.0
  2 35.0
  1  0.2
  1  0.2
  2  0.2
  0  0.0
  3  0.0
  0 71.5
%CPU     %MEM    
100.0    0.4     
98.8  0.3
PSR %CPU
  3  2.0
  1  0.0
  1  0.0
  2 34.6
  1  0.1
  1  0.2
  2  0.2
  0  0.0
  3  0.0
  0 86.6
%CPU     %MEM    
100.0    0.4     
99.0  0.3
PSR %CPU
  3  2.0
  1  0.0
  1  0.0
  2 34.2
  3  0.1
  1  0.2
  2  0.2
  2  6.0
  1 11.0
  1 67.0
%CPU     %MEM    
106.7    0.4     
99.1  0.3
PSR %CPU
  3  2.0
  0  0.0
  3  0.0
  2 33.8
  3  0.1
  1  0.2
  2  0.2
  2  8.0
  0 17.0
  3 32.0
%CPU     %MEM    
100.0    0.4     
99.2  0.4
PSR %CPU
  3  2.0
  0  0.0
  3  0.0
  2 33.5
  0  0.2
  2  0.2
  1  0.2
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
100.0    0.4     
99.4  0.4
PSR %CPU
  3  2.0
  0  0.0
  3  0.0
  2 33.1
  0  0.2
  2  0.2
  1  0.2
  0  0.0
  1  0.0
  1  146
%CPU     %MEM    
86.7     0.4     
98.6  0.4
PSR %CPU
  1  2.0
  0  0.0
  3  0.0
  2 32.4
  0  0.2
  2  0.2
  3  0.2
  2  0.0
  2  0.0
  2 12.0
%CPU     %MEM    
100.0    0.4     
98.7  0.4
PSR %CPU
  1  1.9
  0  0.0
  3  0.0
  2 32.1
  0  0.2
  2  0.2
  3  0.2
  3  0.0
  0  0.0
  0 25.0
%CPU     %MEM    
100.0    0.4     
98.9  0.4
PSR %CPU
  1  2.0
  0  0.0
  3  0.0
  0 31.8
  0  0.2
  2  0.2
  3  0.2
  2  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
106.7    0.4     
99.1  0.4
PSR %CPU
  1  2.0
  0  0.0
  0  0.0
  0 31.5
  0  0.2
  2  0.2
  3  0.2
  2  0.0
  3  0.0
  3  150
%CPU     %MEM    
87.5     0.4     
99.3  0.4
PSR %CPU
  1  2.0
  0  0.0
  0  0.0
  0 31.2
  0  0.2
  2  0.2
  3  0.2
  2  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
106.7    0.4     
99.4  0.4
PSR %CPU
  1  2.0
  0  0.0
  1  0.0
  0 30.9
  0  0.2
  2  0.2
  3  0.2
  3  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
100.0    0.4     
98.6  0.4
PSR %CPU
  1  2.0
  0  0.0
  1  0.0
  0 30.5
  2  0.2
  2  0.2
  3  0.2
%CPU     %MEM    
106.7    0.4     
98.8  0.4
PSR %CPU
  1  1.9
  0  0.0
  1  0.0
  0 31.4
  2  0.2
  2  0.2
  3  0.2
%CPU     %MEM    
100.0    0.4     
99.0  0.4
PSR %CPU
  1  1.9
  0  0.0
  1  0.0
  0 32.2
  2  0.2
  2  0.2
  3  0.2
%CPU     %MEM    
100.0    0.4     
99.1  0.4
PSR %CPU
  1  1.9
  0  0.0
  1  0.0
  0 33.0
  2  0.2
  2  0.2
  3  0.2
%CPU     %MEM    
93.8     0.4     
99.3  0.4
PSR %CPU
  1  1.9
  1  0.0
  1  0.0
  0 33.8
  2  0.2
  2  0.2
  3  0.2
%CPU     %MEM    
106.7    0.4     
99.5  0.4
PSR %CPU
  1  1.9
  1  0.0
  1  0.0
  0 34.5
  2  0.2
  2  0.2
  3  0.2
%CPU     %MEM    
73.3     0.5     
98.7  0.4
PSR %CPU
  1  1.8
  1  0.0
  1  0.0
  0 34.8
  2  0.1
  0  0.2
  3  0.2
  0  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
106.7    0.5     
98.9  0.4
PSR %CPU
  1  1.8
  1  0.0
  1  0.0
  0 34.5
  2  0.1
  0  0.2
  3  0.2
  0  0.0
  0  8.0
  3  120
%CPU     %MEM    
100.0    0.5     
99.1  0.4
PSR %CPU
  1  1.8
  1  0.0
  1  0.0
  0 34.2
  2  0.1
  0  0.2
  3  0.2
  0  0.0
  0  4.0
  3  119
%CPU     %MEM    
73.3     0.4     
99.2  0.4
PSR %CPU
  1  1.8
  1  0.0
  1  0.0
  0 33.9
  1  0.1
  0  0.2
  0  0.2
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
93.8     0.4     
99.4  0.3
PSR %CPU
  1  1.8
  1  0.0
  1  0.0
  0 33.8
  1  0.2
  3  0.2
  3  0.2
%CPU     %MEM    
93.8     0.4     
98.7  0.3
PSR %CPU
  1  1.8
  1  0.0
  1  0.0
  0 34.3
  1  0.2
  3  0.2
  3  0.2
%CPU     %MEM    
106.7    0.4     
98.8  0.3
PSR %CPU
  1  1.8
  1  0.0
  1  0.0
  0 35.0
  1  0.2
  3  0.2
  3  0.2
%CPU     %MEM    
100.0    0.4     
99.0  0.3
PSR %CPU
  1  1.7
  1  0.0
  1  0.0
  0 35.7
  1  0.2
  3  0.2
  3  0.2
%CPU     %MEM    
100.0    0.5     
99.1  0.4
PSR %CPU
  1  1.7
  1  0.0
  1  0.0
  0 35.9
  1  0.2
  3  0.2
  3  0.2
  2  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
93.3     0.5     
99.3  0.4
PSR %CPU
  1  1.7
  1  0.0
  1  0.0
  0 35.6
  1  0.1
  3  0.2
  3  0.2
  2  0.0
  1 11.0
  2  161
%CPU     %MEM    
93.8     0.5     
99.4  0.4
PSR %CPU
  1  1.7
  1  0.0
  1  0.0
  0 35.3
  1  0.1
  1  0.2
  3  0.2
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
93.8     0.5     
98.7  0.4
PSR %CPU
  3  1.7
  1  0.0
  1  0.0
  0 34.7
  3  0.1
  1  0.2
  3  0.2
  0  0.0
  3  5.0
  2 28.0
%CPU     %MEM    
93.8     0.5     
98.9  0.4
PSR %CPU
  3  1.7
  1  0.0
  3  0.0
  0 34.4
  3  0.2
  0  0.2
  1  0.2
  0  0.0
  1  1.0
  2 37.0
%CPU     %MEM    
100.0    0.5     
99.0  0.4
PSR %CPU
  3  1.7
  1  0.0
  3  0.0
  0 34.1
  3  0.2
  0  0.2
  1  0.2
  0  0.0
  1  0.5
  2 77.0
%CPU     %MEM    
80.0     0.5     
99.1  0.5
PSR %CPU
  3  1.7
  1  0.0
  3  0.0
  0 33.9
  0  0.2
  0  0.2
  1  0.2
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
68.8     0.5     
99.2  0.5
PSR %CPU
  3  1.7
  1  0.0
  0  0.0
  0 33.6
  0  0.2
  1  0.2
  1  0.2
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
106.7    0.4     
98.6  0.4
PSR %CPU
  3  1.6
  1  0.0
  0  0.0
  0 33.2
  0  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
100.0    0.5     
98.8  0.4
PSR %CPU
  3  1.6
  1  0.0
  0  0.0
  0 33.8
  0  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
100.0    0.5     
98.9  0.4
PSR %CPU
  3  1.6
  1  0.0
  0  0.0
  0 34.5
  0  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
100.0    0.5     
99.0  0.4
PSR %CPU
  3  1.6
  1  0.0
  0  0.0
  0 35.1
  0  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
100.0    0.5     
99.2  0.4
PSR %CPU
  3  1.6
  1  0.0
  0  0.0
  0 35.7
  0  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
100.0    0.5     
99.3  0.4
PSR %CPU
  3  1.6
  1  0.0
  0  0.0
  0 36.3
  0  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
86.7     0.5     
98.7  0.4
PSR %CPU
  3  1.5
  1  0.0
  0  0.0
  0 36.6
  0  0.1
  3  0.2
  1  0.2
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
106.7    0.5     
98.8  0.4
PSR %CPU
  3  1.5
  1  0.0
  0  0.0
  0 36.3
  0  0.1
  3  0.2
  1  0.2
  0  0.0
  1  0.0
  1  120
%CPU     %MEM    
100.0    0.5     
99.0  0.4
PSR %CPU
  3  1.5
  1  0.0
  0  0.0
  0 36.1
  0  0.1
  3  0.2
  1  0.2
  0  0.0
  1  0.0
  1  119
%CPU     %MEM    
80.0     0.5     
99.1  0.5
PSR %CPU
  3  1.5
  1  0.0
  0  0.0
  0 35.8
  1  0.2
  1  0.2
  2  0.2
  0  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
100.0    0.5     
99.2  0.5
PSR %CPU
  3  1.5
  1  0.0
  0  0.0
  0 35.8
  1  0.2
  0  0.2
  2  0.2
%CPU     %MEM    
100.0    0.5     
99.3  0.5
PSR %CPU
  3  1.5
  1  0.0
  1  0.0
  0 36.3
  1  0.2
  0  0.2
  2  0.2
%CPU     %MEM    
100.0    0.5     
98.8  0.5
PSR %CPU
  3  1.5
  1  0.0
  1  0.0
  0 36.6
  1  0.2
  0  0.2
  2  0.2
%CPU     %MEM    
100.0    0.5     
98.9  0.5
PSR %CPU
  3  1.5
  1  0.0
  1  0.0
  0 37.2
  1  0.2
  0  0.2
  2  0.2
%CPU     %MEM    
100.0    0.5     
99.0  0.5
PSR %CPU
  3  1.5
  1  0.0
  1  0.0
  0 37.8
  1  0.1
  0  0.2
  2  0.2
%CPU     %MEM    
93.8     0.5     
99.2  0.5
PSR %CPU
  3  1.5
  1  0.0
  1  0.0
  0 38.3
  1  0.1
  0  0.2
  2  0.2
%CPU     %MEM    
100.0    0.5     
99.3  0.5
PSR %CPU
  3  1.4
  1  0.0
  1  0.0
  0 38.8
  1  0.1
  0  0.2
  2  0.2
%CPU     %MEM    
100.0    0.5     
98.8  0.5
PSR %CPU
  3  1.4
  1  0.0
  1  0.0
  0 39.1
  3  0.1
  0  0.2
  2  0.2
%CPU     %MEM    
93.8     0.6     
98.9  0.5
PSR %CPU
  3  1.4
  1  0.0
  3  0.0
  0 38.8
  3  0.2
  0  0.1
  2  0.2
  1  0.0
  2  0.0
  1  112
%CPU     %MEM    
93.8     0.6     
99.0  0.5
PSR %CPU
  3  1.4
  1  0.0
  3  0.0
  0 38.6
  3  0.2
  0  0.1
  2  0.2
  1  0.0
  2  0.0
  1  115
%CPU     %MEM    
100.0    0.6     
99.1  0.5
PSR %CPU
  3  1.4
  1  0.0
  3  0.0
  0 38.3
  3  0.2
  0  0.1
  2  0.2
  0  0.0
  1  0.0
  2 86.0
%CPU     %MEM    
93.3     0.6     
99.2  0.5
PSR %CPU
  0  1.5
  1  0.0
  3  0.0
  1 38.1
  2  0.2
  0  0.2
  2  0.2
%CPU     %MEM    
100.0    0.6     
99.3  0.5
PSR %CPU
  0  1.4
  1  0.0
  3  0.0
  1 37.8
  2  0.2
  0  0.2
  2  0.2
  1  0.0
  2  2.0
  3  106
%CPU     %MEM    
100.0    0.6     
98.8  0.5
PSR %CPU
  0  1.4
  1  0.0
  3  0.0
  1 37.4
  2  0.2
  0  0.2
  2  0.2
  1  0.0
  2  0.6
  3 75.3
%CPU     %MEM    
100.0    0.5     
98.9  0.5
PSR %CPU
  1  1.4
  1  0.0
  3  0.0
  1 37.1
  2  0.2
  0  0.2
  0  0.2
  3  0.0
  0  0.0
  3 86.0
%CPU     %MEM    
75.0     0.5     
99.0  0.5
PSR %CPU
  0  1.4
  1  0.0
  3  0.0
  1 36.9
  2  0.2
  3  0.2
  0  0.2
  1  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
106.7    0.5     
99.1  0.5
PSR %CPU
  0  1.4
  1  0.0
  3  0.0
  1 36.7
  2  0.2
  3  0.2
  0  0.2
  1  0.0
  0  0.0
  1  120
%CPU     %MEM    
100.0    0.6     
99.2  0.5
PSR %CPU
  0  1.4
  1  0.0
  3  0.0
  1 36.4
  0  0.2
  3  0.2
  2  0.2
  1  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
106.7    0.6     
99.3  0.6
PSR %CPU
  0  1.4
  1  0.0
  3  0.0
  1 36.2
  0  0.2
  3  0.2
  2  0.2
  1  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
100.0    0.6     
98.8  0.6
PSR %CPU
  0  1.4
  1  0.0
  3  0.0
  1 35.8
  3  0.2
  3  0.2
  2  0.2
  1  0.0
  1  0.0
  1 20.0
%CPU     %MEM    
100.0    0.7     
98.8  0.6
PSR %CPU
  0  1.5
  1  0.0
  3  0.0
  1 35.6
  0  0.2
  3  0.2
  2  0.2
  1  0.0
  1  0.0
  3 59.0
%CPU     %MEM    
100.0    0.7     
99.0  0.6
PSR %CPU
  0  1.5
  1  0.0
  3  0.0
  1 35.3
  0  0.2
  3  0.2
  2  0.2
  1  0.0
  1  0.0
  3 88.5
%CPU     %MEM    
100.0    0.7     
99.0  0.6
PSR %CPU
  0  1.5
  1  0.0
  3  0.0
  1 35.1
  2  0.2
  3  0.2
  3  0.2
  1  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
100.0    0.7     
99.1  0.6
