%CPU     %MEM    
99.9  0.1
PSR %CPU
  2  2.0
  2  0.0
  0  0.0
  3 76.4
  1  0.3
  3  0.2
  1  0.2
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
93.3     0.2     
 100  0.1
PSR %CPU
  2  1.9
  2  0.0
  0  0.0
  3 73.3
  1  0.3
  3  0.2
  1  0.2
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
93.8     0.2     
97.6  0.1
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  2 70.2
  3  0.2
  3  0.2
  0  0.2
%CPU     %MEM    
100.0    0.2     
98.3  0.1
PSR %CPU
  2  1.7
  2  0.0
  0  0.0
  2 72.0
  3  0.2
  3  0.2
  0  0.2
%CPU     %MEM    
87.5     0.2     
99.0  0.1
PSR %CPU
  2  1.7
  2  0.0
  0  0.0
  2 73.5
  3  0.2
  3  0.2
  0  0.2
%CPU     %MEM    
106.7    0.2     
99.7  0.1
PSR %CPU
  2  1.6
  2  0.0
  0  0.0
  2 75.0
  3  0.2
  3  0.2
  0  0.2
%CPU     %MEM    
100.0    0.2     
 100  0.1
PSR %CPU
  2  1.6
  2  0.0
  0  0.0
  2 76.3
  3  0.2
  3  0.2
  0  0.2
%CPU     %MEM    
100.0    0.2     
97.7  0.1
PSR %CPU
  2  1.5
  1  0.0
  0  0.0
  2 75.3
  3  0.2
  3  0.2
  0  0.2
%CPU     %MEM    
94.1     0.2     
98.3  0.1
PSR %CPU
  2  1.4
  1  0.0
  0  0.0
  2 76.6
  3  0.2
  3  0.2
  0  0.2
%CPU     %MEM    
100.0    0.2     
98.9  0.1
PSR %CPU
  2  1.4
  1  0.0
  0  0.0
  2 77.8
  3  0.2
  3  0.2
  0  0.2
%CPU     %MEM    
100.0    0.2     
99.4  0.1
PSR %CPU
  2  1.3
  1  0.0
  0  0.0
  2 78.8
  3  0.2
  3  0.2
  0  0.1
%CPU     %MEM    
100.0    0.2     
99.9  0.1
PSR %CPU
  2  1.3
  1  0.0
  0  0.0
  2 79.9
  3  0.2
  3  0.2
  0  0.1
%CPU     %MEM    
100.0    0.2     
 100  0.1
PSR %CPU
  2  1.3
  1  0.0
  0  0.0
  2 80.9
  3  0.2
  3  0.2
  0  0.1
%CPU     %MEM    
100.0    0.2     
98.3  0.1
PSR %CPU
  2  1.2
  1  0.0
  0  0.0
  2 79.8
  3  0.2
  3  0.2
  0  0.1
%CPU     %MEM    
106.7    0.2     
98.7  0.2
PSR %CPU
  2  1.3
  1  0.0
  1  0.0
  0 79.9
  2  0.2
  3  0.1
  0  0.1
  2  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
100.0    0.2     
99.0  0.2
PSR %CPU
  3  1.4
  1  0.0
  3  0.0
  0 78.0
  3  0.2
  1  0.1
  0  0.1
  3  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
100.0    0.2     
99.3  0.2
PSR %CPU
  2  1.4
  1  0.0
  3  0.0
  0 77.5
  3  0.2
  1  0.2
  0  0.1
%CPU     %MEM    
100.0    0.2     
99.5  0.2
PSR %CPU
  2  1.4
  1  0.0
  3  0.0
  0 76.5
  3  0.2
  1  0.2
  0  0.2
  1  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
100.0    0.2     
97.7  0.2
PSR %CPU
  2  1.3
  1  0.0
  3  0.0
  0 75.6
  3  0.2
  1  0.2
  0  0.2
%CPU     %MEM    
100.0    0.2     
98.1  0.2
PSR %CPU
  2  1.3
  1  0.0
  3  0.0
  0 76.1
  3  0.2
  1  0.2
  0  0.2
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
100.0    0.2     
98.5  0.2
PSR %CPU
  2  1.3
  1  0.0
  3  0.0
  0 75.5
  1  0.2
  1  0.2
  3  0.2
%CPU     %MEM    
106.7    0.2     
98.8  0.2
PSR %CPU
  2  1.3
  1  0.0
  3  0.0
  0 76.4
  1  0.2
  1  0.2
  3  0.2
%CPU     %MEM    
93.3     0.2     
99.1  0.2
PSR %CPU
  2  1.3
  1  0.0
  3  0.0
  0 75.7
  1  0.2
  2  0.2
  3  0.2
  3  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
100.0    0.2     
99.4  0.2
PSR %CPU
  2  1.3
  1  0.0
  3  0.0
  0 76.2
  2  0.2
  1  0.2
  3  0.2
%CPU     %MEM    
75.0     0.2     
97.8  0.2
PSR %CPU
  2  1.2
  1  0.0
  3  0.0
  0 75.4
  2  0.2
  1  0.2
  3  0.2
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
106.7    0.3     
98.1  0.2
PSR %CPU
  2  1.2
  1  0.0
  3  0.0
  0 74.7
  2  0.2
  2  0.2
  3  0.2
%CPU     %MEM    
100.0    0.3     
98.5  0.2
PSR %CPU
  2  1.2
  1  0.0
  3  0.0
  0 74.6
  2  0.2
  2  0.2
  3  0.2
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
93.3     0.3     
98.7  0.2
PSR %CPU
  3  1.2
  0  0.0
  3  0.0
  0 73.3
  1  0.3
  2  0.3
  2  0.3
%CPU     %MEM    
73.3     0.3     
98.8  0.2
PSR %CPU
  2  1.2
  0  0.0
  3  0.0
  0 72.0
  1  0.3
  2  0.3
  3  0.3
  3  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
100.0    0.3     
97.3  0.2
PSR %CPU
  2  1.2
  0  0.0
  3  0.0
  0 69.6
  1  0.3
  2  0.3
  3  0.3
  3  0.0
  1  0.0
  0 33.0
%CPU     %MEM    
68.8     0.3     
97.6  0.2
PSR %CPU
  2  1.2
  2  0.0
  3  0.0
  0 68.4
  1  0.3
  1  0.3
  3  0.3
  0  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
87.5     0.3     
97.7  0.3
PSR %CPU
  2  1.2
  2  0.0
  3  0.0
  2 67.3
  3  0.3
  1  0.3
  0  0.3
  0  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
100.0    0.3     
97.8  0.3
PSR %CPU
  2  1.2
  0  0.0
  3  0.0
  2 66.4
  3  0.3
  1  0.3
  0  0.3
  3  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
27.3     0.3     
97.9  0.3
PSR %CPU
  2  1.2
  0  0.0
  0  0.0
  2 65.3
  3  0.3
  1  0.3
  3  0.3
%CPU     %MEM    
100.0    0.3     
98.2  0.2
PSR %CPU
  2  1.2
  0  0.0
  0  0.0
  2 66.1
  3  0.3
  1  0.3
  3  0.3
%CPU     %MEM    
86.7     0.3     
96.9  0.3
PSR %CPU
  2  1.2
  0  0.0
  3  0.0
  2 64.2
  3  0.3
  2  0.3
  1  0.3
  3  0.0
  1  0.0
  0 14.0
%CPU     %MEM    
100.0    0.3     
97.1  0.3
PSR %CPU
  1  1.2
  1  0.0
  3  0.0
  2 63.6
  3  0.3
  1  0.3
  3  0.3
  3  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
81.2     0.3     
97.2  0.3
PSR %CPU
  2  1.2
  1  0.0
  3  0.0
  2 62.7
  1  0.3
  3  0.3
  1  0.4
  1  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
100.0    0.3     
97.4  0.3
PSR %CPU
  3  1.2
  1  0.0
  3  0.0
  2 61.8
  3  0.4
  1  0.3
  0  0.4
  1  4.0
  2  0.0
  0 80.0
%CPU     %MEM    
100.0    0.4     
97.7  0.3
PSR %CPU
  3  1.2
  0  0.0
  0  0.0
  2 60.9
  0  0.4
  1  0.3
  3  0.4
  2 76.0
  2  0.0
  0 30.0
%CPU     %MEM    
94.1     0.4     
96.6  0.3
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 59.2
  0  0.4
  1  0.3
  3  0.4
  1 39.5
  0  0.0
  0 14.5
%CPU     %MEM    
86.7     0.4     
96.8  0.3
PSR %CPU
  3  1.2
  0  0.0
  0  0.0
  2 58.4
  0  0.4
  1  0.3
  3  0.4
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
100.0    0.4     
97.0  0.3
PSR %CPU
  1  1.2
  2  0.0
  0  0.0
  2 57.6
  0  0.4
  1  0.4
  3  0.4
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
100.0    0.4     
97.2  0.3
PSR %CPU
  1  1.2
  2  0.0
  0  0.0
  2 56.8
  0  0.4
  1  0.4
  3  0.4
  0  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
100.0    0.4     
97.4  0.3
PSR %CPU
  1  1.2
  2  0.0
  0  0.0
  2 56.1
  0  0.4
  1  0.4
  3  0.4
  2  0.0
  3  0.0
  3 78.0
%CPU     %MEM    
93.8     0.4     
97.6  0.4
PSR %CPU
  2  1.2
  2  0.0
  0  0.0
  2 55.4
  0  0.4
  1  0.4
  1  0.4
  1  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
87.5     0.4     
96.5  0.3
PSR %CPU
  2  1.2
  3  0.0
  0  0.0
  2 54.0
  2  0.4
  1  0.4
  0  0.4
  3  0.0
  0  0.0
  3 12.0
%CPU     %MEM    
100.0    0.4     
96.7  0.4
PSR %CPU
  1  1.2
  3  0.0
  0  0.0
  2 54.1
  0  0.4
  0  0.4
  0  0.4
  1  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
87.5     0.4     
96.9  0.4
PSR %CPU
  3  1.2
  3  0.0
  2  0.0
  2 53.5
  2  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
100.0    0.4     
97.1  0.4
PSR %CPU
  3  1.2
  3  0.0
  2  0.0
  2 54.2
  0  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
93.8     0.4     
97.4  0.4
PSR %CPU
  3  1.2
  3  0.0
  2  0.0
  2 55.0
  0  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
106.7    0.4     
97.6  0.4
PSR %CPU
  3  1.2
  3  0.0
  2  0.0
  2 55.7
  0  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
106.7    0.4     
96.7  0.4
PSR %CPU
  3  1.2
  3  0.0
  2  0.0
  2 55.8
  0  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
93.8     0.4     
97.0  0.4
PSR %CPU
  3  1.1
  3  0.0
  2  0.0
  2 56.5
  0  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
100.0    0.4     
97.2  0.4
PSR %CPU
  3  1.1
  3  0.0
  2  0.0
  2 57.2
  0  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
93.8     0.4     
97.4  0.4
PSR %CPU
  3  1.1
  3  0.0
  2  0.0
  2 57.9
  0  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
100.0    0.4     
97.6  0.4
PSR %CPU
  3  1.1
  3  0.0
  2  0.0
  2 58.6
  0  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
93.3     0.4     
96.8  0.4
PSR %CPU
  3  1.1
  3  0.0
  2  0.0
  2 58.5
  0  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
80.0     0.5     
97.0  0.4
PSR %CPU
  3  1.1
  0  0.0
  2  0.0
  2 59.0
  0  0.4
  0  0.4
  0  0.4
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
100.0    0.4     
97.1  0.4
PSR %CPU
  0  1.1
  0  0.0
  2  0.0
  2 58.3
  0  0.4
  3  0.4
  1  0.4
  2  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
100.0    0.4     
97.3  0.3
PSR %CPU
  0  1.1
  0  0.0
  2  0.0
  2 58.5
  1  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
100.0    0.4     
97.5  0.3
PSR %CPU
  0  1.1
  0  0.0
  2  0.0
  2 59.1
  1  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
100.0    0.4     
97.7  0.3
PSR %CPU
  0  1.1
  0  0.0
  2  0.0
  2 59.7
  1  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
87.5     0.4     
96.9  0.3
PSR %CPU
  0  1.1
  0  0.0
  2  0.0
  2 59.7
  1  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
100.0    0.4     
97.1  0.3
PSR %CPU
  0  1.1
  0  0.0
  2  0.0
  2 60.3
  1  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
106.2    0.4     
97.4  0.3
PSR %CPU
  0  1.0
  0  0.0
  2  0.0
  2 60.9
  1  0.4
  3  0.3
  0  0.4
%CPU     %MEM    
100.0    0.4     
97.6  0.3
PSR %CPU
  0  1.0
  0  0.0
  2  0.0
  2 61.4
  1  0.4
  3  0.3
  0  0.4
%CPU     %MEM    
93.8     0.4     
97.8  0.3
PSR %CPU
  0  1.0
  0  0.0
  2  0.0
  2 62.0
  1  0.4
  3  0.3
  0  0.4
%CPU     %MEM    
100.0    0.4     
98.0  0.3
PSR %CPU
  0  1.0
  0  0.0
  2  0.0
  2 61.9
  1  0.4
  3  0.3
  0  0.4
%CPU     %MEM    
86.7     0.5     
97.2  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 62.3
  1  0.4
  3  0.3
  1  0.3
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
106.7    0.5     
97.4  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 61.7
  3  0.4
  3  0.3
  1  0.3
  3  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
93.8     0.5     
97.6  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 62.0
  3  0.4
  2  0.3
  1  0.3
%CPU     %MEM    
106.7    0.5     
97.7  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 62.5
  3  0.4
  2  0.3
  1  0.3
%CPU     %MEM    
100.0    0.5     
97.9  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 63.0
  3  0.4
  2  0.3
  1  0.3
%CPU     %MEM    
100.0    0.5     
97.2  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 62.0
  3  0.4
  2  0.3
  1  0.3
  1  0.0
  3  0.0
  0 20.0
%CPU     %MEM    
100.0    0.4     
97.3  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 62.0
  3  0.4
  0  0.3
  1  0.3
%CPU     %MEM    
100.0    0.4     
97.5  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 62.5
  3  0.4
  0  0.3
  1  0.3
%CPU     %MEM    
100.0    0.4     
97.7  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 63.0
  3  0.4
  0  0.3
  1  0.3
%CPU     %MEM    
106.7    0.4     
97.8  0.4
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 63.4
  3  0.4
  0  0.3
  1  0.3
%CPU     %MEM    
93.8     0.4     
98.0  0.4
PSR %CPU
  0  1.0
  3  0.0
  0  0.0
  2 63.9
  3  0.4
  0  0.3
  1  0.3
%CPU     %MEM    
106.7    0.5     
97.3  0.4
PSR %CPU
  0  1.0
  3  0.0
  0  0.0
  2 62.9
  0  0.3
  3  0.3
  0  0.3
  1  0.0
  2  1.0
  0 18.0
%CPU     %MEM    
100.0    0.5     
97.5  0.5
PSR %CPU
  0  1.0
  3  0.0
  0  0.0
  2 62.7
  3  0.4
  1  0.3
  0  0.3
  3  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
106.2    0.5     
97.6  0.4
PSR %CPU
  0  1.0
  3  0.0
  3  0.0
  2 62.1
  3  0.4
  1  0.3
  2  0.3
  3  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
100.0    0.5     
97.7  0.5
PSR %CPU
  0  1.0
  3  0.0
  3  0.0
  2 62.0
  3  0.4
  1  0.3
  2  0.4
  1  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
86.7     0.5     
97.7  0.5
PSR %CPU
  0  1.0
  0  0.0
  3  0.0
  2 61.5
  3  0.4
  1  0.3
  2  0.4
%CPU     %MEM    
93.8     0.5     
97.9  0.5
PSR %CPU
  0  1.0
  0  0.0
  3  0.0
  2 62.0
  3  0.4
  1  0.3
  2  0.4
%CPU     %MEM    
100.0    0.5     
97.3  0.5
PSR %CPU
  0  0.9
  0  0.0
  3  0.0
  2 61.9
  3  0.4
  1  0.3
  2  0.3
%CPU     %MEM    
106.7    0.5     
97.4  0.5
PSR %CPU
  0  0.9
  0  0.0
  3  0.0
  2 62.4
  3  0.4
  1  0.3
  2  0.3
%CPU     %MEM    
106.7    0.5     
97.6  0.5
PSR %CPU
  0  0.9
  0  0.0
  3  0.0
  2 62.8
  3  0.3
  1  0.3
  2  0.3
%CPU     %MEM    
100.0    0.5     
97.7  0.5
PSR %CPU
  0  0.9
  0  0.0
  3  0.0
  2 62.7
  3  0.4
  1  0.3
  2  0.3
%CPU     %MEM    
100.0    0.5     
97.9  0.5
PSR %CPU
  0  0.9
  0  0.0
  1  0.0
  2 62.7
  3  0.4
  1  0.3
  2  0.3
%CPU     %MEM    
100.0    0.5     
97.3  0.5
PSR %CPU
  0  0.9
  0  0.0
  1  0.0
  2 62.6
  3  0.4
  1  0.3
  2  0.3
%CPU     %MEM    
100.0    0.5     
97.4  0.5
PSR %CPU
  0  0.9
  0  0.0
  1  0.0
  2 63.0
  3  0.3
  1  0.3
  2  0.3
%CPU     %MEM    
106.7    0.5     
97.6  0.5
PSR %CPU
  0  0.9
  0  0.0
  1  0.0
  2 63.4
  3  0.3
  1  0.3
  2  0.3
%CPU     %MEM    
100.0    0.5     
97.7  0.5
PSR %CPU
  0  0.9
  0  0.0
  1  0.0
  2 63.8
  3  0.3
  1  0.3
  2  0.3
%CPU     %MEM    
93.8     0.5     
97.9  0.5
PSR %CPU
  0  0.9
  0  0.0
  1  0.0
  2 64.2
  3  0.3
  1  0.3
  2  0.3
%CPU     %MEM    
87.5     0.5     
98.0  0.5
PSR %CPU
  1  0.9
  0  0.0
  1  0.0
  2 63.9
  1  0.3
  3  0.3
  2  0.3
  2  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
100.0    0.5     
97.4  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 63.4
  2  0.3
  3  0.3
  0  0.3
%CPU     %MEM    
100.0    0.5     
97.5  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 63.8
  2  0.3
  3  0.3
  0  0.3
%CPU     %MEM    
106.7    0.5     
97.7  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 64.1
  2  0.3
  3  0.3
  0  0.3
%CPU     %MEM    
100.0    0.5     
97.8  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 64.5
  2  0.3
  3  0.3
  0  0.3
%CPU     %MEM    
93.3     0.5     
97.9  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 64.9
  2  0.3
  3  0.3
  0  0.3
%CPU     %MEM    
100.0    0.5     
98.1  0.5
PSR %CPU
  1  0.8
  0  0.0
  0  0.0
  2 64.8
  2  0.3
  3  0.3
  0  0.3
%CPU     %MEM    
106.7    0.5     
97.5  0.5
PSR %CPU
  1  0.8
  0  0.0
  0  0.0
  2 65.2
  2  0.3
  3  0.3
  0  0.3
%CPU     %MEM    
100.0    0.5     
97.7  0.5
PSR %CPU
  1  0.8
  0  0.0
  0  0.0
  2 65.5
  2  0.3
  3  0.3
  0  0.3
%CPU     %MEM    
106.7    0.5     
97.8  0.5
PSR %CPU
  1  0.8
  0  0.0
  0  0.0
  2 65.9
  2  0.3
  3  0.3
  0  0.3
%CPU     %MEM    
100.0    0.6     
97.9  0.5
PSR %CPU
  1  0.8
  0  0.0
  0  0.0
  2 65.7
  1  0.3
  3  0.3
  0  0.3
  2  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
93.8     0.5     
98.0  0.5
PSR %CPU
  1  0.8
  0  0.0
  0  0.0
  2 65.6
  2  0.3
  3  0.3
  3  0.3
%CPU     %MEM    
86.7     0.5     
97.4  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 64.8
  2  0.3
  3  0.3
  0  0.3
  2  0.0
  2  0.0
  2  7.0
%CPU     %MEM    
100.0    0.6     
97.5  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 64.6
  2  0.3
  3  0.3
  0  0.3
  2  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
106.7    0.6     
97.6  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 64.1
  2  0.3
  0  0.3
  0  0.3
  2  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
81.2     0.6     
97.7  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 63.7
  1  0.3
  3  0.3
  0  0.3
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
93.8     0.6     
97.7  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 63.3
  0  0.4
  3  0.3
  0  0.3
  2  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
93.8     0.5     
97.8  0.5
PSR %CPU
  1  1.0
  0  0.0
  0  0.0
  2 63.1
  1  0.4
  2  0.4
  0  0.4
%CPU     %MEM    
100.0    0.6     
97.3  0.5
PSR %CPU
  1  0.9
  0  0.0
  0  0.0
  2 63.0
  1  0.4
  2  0.4
  0  0.4
  3  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
106.7    0.6     
97.4  0.5
PSR %CPU
  0  1.0
  0  0.0
  0  0.0
  2 62.8
  1  0.4
  0  0.4
  1  0.4
%CPU     %MEM    
100.0    0.6     
97.5  0.5
PSR %CPU
  0  1.0
  0  0.0
  0  0.0
  2 62.8
  1  0.4
  0  0.4
  2  0.4
  2  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
86.7     0.6     
97.6  0.6
PSR %CPU
  2  1.0
  2  0.0
  2  0.0
  2 62.4
  1  0.4
  0  0.4
  2  0.4
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
100.0    0.6     
97.7  0.5
PSR %CPU
  3  1.0
  3  0.0
  2  0.0
  2 62.6
  1  0.4
  0  0.4
  3  0.4
%CPU     %MEM    
100.0    0.6     
97.8  0.5
PSR %CPU
  3  1.0
  3  0.0
  2  0.0
  2 62.6
  1  0.4
  0  0.4
  3  0.4
%CPU     %MEM    
100.0    0.6     
97.3  0.6
PSR %CPU
  3  1.0
  3  0.0
  2  0.0
  2 62.2
  1  0.4
  0  0.4
  3  0.4
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
100.0    0.6     
97.4  0.6
PSR %CPU
  3  1.0
  3  0.0
  2  0.0
  2 62.1
  1  0.4
  0  0.4
  2  0.4
%CPU     %MEM    
100.0    0.7     
97.5  0.6
PSR %CPU
  3  1.0
  3  0.0
  2  0.0
  2 62.1
  1  0.4
  0  0.4
  3  0.4
  2  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
100.0    0.6     
97.6  0.6
PSR %CPU
  3  1.0
  3  0.0
  2  0.0
  2 61.8
  1  0.4
  3  0.4
  0  0.4
%CPU     %MEM    
86.7     0.6     
97.7  0.6
PSR %CPU
  1  1.0
  3  0.0
  2  0.0
  2 61.6
  2  0.4
  3  0.4
  1  0.4
  2  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
80.0     0.6     
97.2  0.6
PSR %CPU
  3  1.0
  3  0.0
  2  0.0
  2 61.1
  2  0.4
  3  0.4
  1  0.4
  1  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
93.8     0.6     
97.3  0.6
PSR %CPU
  1  1.0
  3  0.0
  2  0.0
  2 60.7
  2  0.4
  3  0.4
  1  0.4
  3  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
106.7    0.6     
97.4  0.6
PSR %CPU
  1  1.0
  3  0.0
  2  0.0
  2 61.0
  2  0.4
  3  0.4
  1  0.4
%CPU     %MEM    
93.8     0.6     
97.6  0.6
PSR %CPU
  1  1.0
  3  0.0
  2  0.0
  2 61.3
  2  0.4
  3  0.4
  1  0.4
%CPU     %MEM    
100.0    0.6     
97.7  0.6
PSR %CPU
  1  1.0
  3  0.0
  2  0.0
  2 61.2
  2  0.4
  3  0.4
  1  0.4
  3  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
100.0    0.6     
97.7  0.5
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 60.9
  1  0.4
